commit_date,commit_date_time,commit_id,commit_message,commit_files,keep,filetype
2020-5-21,2020-5-21 17:37,6948736f92f1dff16b4efac1bd885207bb608f4d,corrected time stamp,Geography-resources;README.md;boro.csv;boro;by-age.csv;by-boro.csv;by-poverty.csv;by-race.csv;by-sex.csv;case-hosp-death.csv;data-by-modzcta.csv;deaths;summary.csv;syndromic_data.csv;tests-by-zcta.csv;tests.csv,False,modzcta
2020-5-21,2020-5-21 17:50,c5cb7417b5ecb836f9727d6996f97d3cd050ba8d,5/21 data update,Geography-resources;README.md;boro.csv;boro;by-age.csv;by-boro.csv;by-poverty.csv;by-race.csv;by-sex.csv;case-hosp-death.csv;data-by-modzcta.csv;deaths;summary.csv;syndromic_data.csv;tests-by-zcta.csv;tests.csv,,modzcta
2020-5-22,2020-5-22 17:41,3cbb3b744ed90befb37ea7680fac3aa7f782bb30,5/22 data update,Geography-resources;README.md;boro.csv;boro;by-age.csv;by-boro.csv;by-poverty.csv;by-race.csv;by-sex.csv;case-hosp-death.csv;data-by-modzcta.csv;deaths;summary.csv;syndromic_data.csv;tests-by-zcta.csv;tests.csv,False,modzcta
2020-5-22,2020-5-22 17:48,78466e7781bafde04d8e8826dcd97dae0c96e22f,"Added link to Open Data
",.gitignore;Geography-resources;README.md;boro.csv;boro;by-age.csv;by-boro.csv;by-poverty.csv;by-race.csv;by-sex.csv;case-hosp-death.csv;data-by-modzcta.csv;deaths;summary.csv;syndromic_data.csv;tests-by-zcta.csv;tests.csv,False,modzcta
2020-5-22,2020-5-22 17:48,f6921f4729f61c9a8a11315d7e1e4ac3927ecbc7,"Merge branch 'master' of https://github.com/nychealth/coronavirus-data
",.gitignore;Geography-resources;README.md;boro.csv;boro;by-age.csv;by-boro.csv;by-poverty.csv;by-race.csv;by-sex.csv;case-hosp-death.csv;data-by-modzcta.csv;deaths;summary.csv;syndromic_data.csv;tests-by-zcta.csv;tests.csv,,modzcta
2020-5-23,2020-5-23 17:28,8d88b2c06cf6b65676d58b28979731faa10c193c,Data upload 5/23,.gitignore;Geography-resources;README.md;boro.csv;boro;by-age.csv;by-boro.csv;by-poverty.csv;by-race.csv;by-sex.csv;case-hosp-death.csv;data-by-modzcta.csv;deaths;summary.csv;syndromic_data.csv;tests-by-zcta.csv;tests.csv,,modzcta
2020-5-24,2020-5-24 17:17,9332798c68db780365109f156892efc3d9315485,5/24 data update,.gitignore;Geography-resources;README.md;boro.csv;boro;by-age.csv;by-boro.csv;by-poverty.csv;by-race.csv;by-sex.csv;case-hosp-death.csv;data-by-modzcta.csv;deaths;summary.csv;syndromic_data.csv;tests-by-zcta.csv;tests.csv,False,modzcta
2020-5-24,2020-5-24 17:40,79d57e636ce99e8525059ed2c8769a04afe39fac,5/24 data update,.gitignore;Geography-resources;README.md;boro.csv;boro;by-age.csv;by-boro.csv;by-poverty.csv;by-race.csv;by-sex.csv;case-hosp-death.csv;data-by-modzcta.csv;deaths;summary.csv;syndromic_data.csv;tests-by-zcta.csv;tests.csv,,modzcta
2020-5-25,2020-5-25 17:22,f19c0bc29137b7a1c503c09ec0c2b2e08d27d439,5/25 data upload,.gitignore;Geography-resources;README.md;boro.csv;boro;by-age.csv;by-boro.csv;by-poverty.csv;by-race.csv;by-sex.csv;case-hosp-death.csv;data-by-modzcta.csv;deaths;summary.csv;syndromic_data.csv;tests-by-zcta.csv;tests-by-zcta.xlsx;tests.csv,False,modzcta
2020-5-25,2020-5-25 17:23,4aca1ebf126b83a2b4e0af00c4d3747158b0c606,tests by zcta csv upload 5/25,.gitignore;Geography-resources;README.md;boro.csv;boro;by-age.csv;by-boro.csv;by-poverty.csv;by-race.csv;by-sex.csv;case-hosp-death.csv;data-by-modzcta.csv;deaths;summary.csv;syndromic_data.csv;tests-by-zcta.csv;tests-by-zcta.xlsx;tests.csv,False,modzcta
2020-5-25,2020-5-25 17:23,3b8e17784bac2232b655e68dfb90fb8a7479583e,Delete tests-by-zcta.xlsx,.gitignore;Geography-resources;README.md;boro.csv;boro;by-age.csv;by-boro.csv;by-poverty.csv;by-race.csv;by-sex.csv;case-hosp-death.csv;data-by-modzcta.csv;deaths;summary.csv;syndromic_data.csv;tests-by-zcta.csv;tests.csv,False,modzcta
2020-5-25,2020-5-25 17:25,d812cc284651285d0e739fd1db431db1e2c5beb2,5/25 data upload,.gitignore;Geography-resources;README.md;boro.csv;boro;by-age.csv;by-boro.csv;by-poverty.csv;by-race.csv;by-sex.csv;case-hosp-death.csv;data-by-modzcta.csv;deaths;summary.csv;syndromic_data.csv;tests-by-zcta.csv;tests.csv,False,modzcta
2020-5-25,2020-5-25 17:27,beb0062d08db7e22e7a2c735e7bf80984dcde78c,Add files via upload,.gitignore;Geography-resources;README.md;boro.csv;boro;by-age.csv;by-boro.csv;by-poverty.csv;by-race.csv;by-sex.csv;case-hosp-death.csv;data-by-modzcta.csv;deaths;summary.csv;syndromic_data.csv;tests-by-zcta.csv;tests.csv,False,modzcta
2020-5-25,2020-5-25 17:27,ede6f902e30b9034e03c6b169c782691cf74963d,Delete tests-by-zcta.csv,.gitignore;Geography-resources;README.md;boro.csv;boro;by-age.csv;by-boro.csv;by-poverty.csv;by-race.csv;by-sex.csv;case-hosp-death.csv;data-by-modzcta.csv;deaths;summary.csv;syndromic_data.csv;tests.csv,False,modzcta
2020-5-25,2020-5-25 17:28,ea689d3d3eb427c4ae9cf1855836b4ceee8f6dab,5/25 data upload,.gitignore;Geography-resources;README.md;boro.csv;boro;by-age.csv;by-boro.csv;by-poverty.csv;by-race.csv;by-sex.csv;case-hosp-death.csv;data-by-modzcta.csv;deaths;summary.csv;syndromic_data.csv;tests-by-zcta.csv;tests.csv,,modzcta
2020-5-26,2020-5-26 18:09,d52fdfe48dc9b8fe446df048c681b9c19555e469,5/26 data update,.gitignore;Geography-resources;README.md;boro.csv;boro;by-age.csv;by-boro.csv;by-poverty.csv;by-race.csv;by-sex.csv;case-hosp-death.csv;data-by-modzcta.csv;deaths;summary.csv;syndromic_data.csv;tests-by-zcta.csv;tests.csv,,modzcta
2020-5-27,2020-5-27 16:58,498a068d6ca1765231b8526a5529ec552a0daff7,5/27 data update,.gitignore;Geography-resources;README.md;boro.csv;boro;by-age.csv;by-boro.csv;by-poverty.csv;by-race.csv;by-sex.csv;case-hosp-death.csv;data-by-modzcta.csv;deaths;summary.csv;syndromic_data.csv;tests-by-zcta.csv;tests.csv,,modzcta
2020-5-28,2020-5-28 16:55,65efb1f75b2714bf06fc2e76fba22315727f6943,5/28 data update,.gitignore;Geography-resources;README.md;boro.csv;boro;by-age.csv;by-boro.csv;by-poverty.csv;by-race.csv;by-sex.csv;case-hosp-death.csv;data-by-modzcta.csv;deaths;summary.csv;syndromic_data.csv;tests-by-zcta.csv;tests.csv,,modzcta
2020-5-29,2020-5-29 16:55,8636c5557e93e0c5f35b8c2f8ae1ed1e1077d469,Upload on 05/29,.gitignore;Geography-resources;README.md;boro.csv;boro;by-age.csv;by-boro.csv;by-poverty.csv;by-race.csv;by-sex.csv;case-hosp-death.csv;data-by-modzcta.csv;deaths;summary.csv;syndromic_data.csv;tests-by-zcta.csv;tests.csv,,modzcta
2020-5-30,2020-5-30 17:02,3e9a27ce96a59d9107295ade2b2d7255e605b47b,Upload on 05/30,.gitignore;Geography-resources;README.md;boro.csv;boro;by-age.csv;by-boro.csv;by-poverty.csv;by-race.csv;by-sex.csv;case-hosp-death.csv;data-by-modzcta.csv;deaths;summary.csv;syndromic_data.csv;tests-by-zcta.csv;tests.csv,,modzcta
2020-5-31,2020-5-31 16:59,9b5cd4d9259587d41017804dda6589a7b2ab5b3c,Upload on 05/31,.gitignore;Geography-resources;README.md;boro.csv;boro;by-age.csv;by-boro.csv;by-poverty.csv;by-race.csv;by-sex.csv;case-hosp-death.csv;data-by-modzcta.csv;deaths;summary.csv;syndromic_data.csv;tests-by-zcta.csv;tests.csv,,modzcta
2020-6-1,2020-6-1 17:03,62444c1cbfda69c28ed468d14be3f332ea35eea7,"06/01 data update

Updated data-by-modzcta with new neighborhood names. Previous names were UHF42 parent-neighborhood names. New names come from the Neighborhood Organizing Census Committee. See Readme for more.",.gitignore;Geography-resources;README.md;boro.csv;boro;by-age.csv;by-boro.csv;by-poverty.csv;by-race.csv;by-sex.csv;case-hosp-death.csv;data-by-modzcta.csv;deaths;summary.csv;syndromic_data.csv;tests-by-zcta.csv;tests.csv,False,modzcta
2020-6-1,2020-6-1 17:05,c1bb9a8fddcd0d87399869a300abdd1ff304fc5e,Update README.md,.gitignore;Geography-resources;README.md;boro.csv;boro;by-age.csv;by-boro.csv;by-poverty.csv;by-race.csv;by-sex.csv;case-hosp-death.csv;data-by-modzcta.csv;deaths;summary.csv;syndromic_data.csv;tests-by-zcta.csv;tests.csv,,modzcta
2020-6-2,2020-6-2 16:54,53f5d7935feb50fe87132c928f45455af4149407,6/2 data update,.gitignore;Geography-resources;README.md;boro.csv;boro;by-age.csv;by-boro.csv;by-poverty.csv;by-race.csv;by-sex.csv;case-hosp-death.csv;data-by-modzcta.csv;deaths;summary.csv;syndromic_data.csv;tests-by-zcta.csv;tests.csv,,modzcta
2020-6-3,2020-6-3 16:57,eb3b8e99cb07bb04ff7b73c2d86e45ae68a4aab7,6/3 data upload,.gitignore;Geography-resources;README.md;boro.csv;boro;by-age.csv;by-boro.csv;by-poverty.csv;by-race.csv;by-sex.csv;case-hosp-death.csv;data-by-modzcta.csv;deaths;summary.csv;syndromic_data.csv;tests-by-zcta.csv;tests.csv,,modzcta
2020-6-4,2020-6-4 17:44,f094fb20c7843f218cea3bc47a06ebe8055d6127,6/4 data upload,.gitignore;Geography-resources;README.md;boro.csv;boro;by-age.csv;by-boro.csv;by-poverty.csv;by-race.csv;by-sex.csv;case-hosp-death.csv;data-by-modzcta.csv;deaths;summary.csv;syndromic_data.csv;tests-by-zcta.csv;tests.csv,,modzcta
2020-6-5,2020-6-5 16:59,582977c6b9e14f048305403e1b830145e0669a5e,6/5 data upload,.gitignore;Geography-resources;README.md;boro.csv;boro;by-age.csv;by-boro.csv;by-poverty.csv;by-race.csv;by-sex.csv;case-hosp-death.csv;data-by-modzcta.csv;deaths;summary.csv;syndromic_data.csv;tests-by-zcta.csv;tests.csv,,modzcta
2020-6-6,2020-6-6 17:03,9e0c1fe569b09ebddbccd6c9f6d519e28920e86a,6/6 data upload,.gitignore;Geography-resources;README.md;boro.csv;boro;by-age.csv;by-boro.csv;by-poverty.csv;by-race.csv;by-sex.csv;case-hosp-death.csv;data-by-modzcta.csv;deaths;summary.csv;syndromic_data.csv;tests-by-zcta.csv;tests.csv,,modzcta
2020-6-7,2020-6-7 16:04,6328e0b130a4dee1f6140ed3aa8264168d2a925f,6/7 data upload,.gitignore;Geography-resources;README.md;boro.csv;boro;by-age.csv;by-boro.csv;by-poverty.csv;by-race.csv;by-sex.csv;case-hosp-death.csv;data-by-modzcta.csv;deaths;summary.csv;syndromic_data.csv;tests-by-zcta.csv;tests.csv,,modzcta
2020-6-8,2020-6-8 16:56,3f21405a00bf7c93db5a5209b44886882feb30a6,6/8 data upload,.gitignore;Geography-resources;README.md;boro.csv;boro;by-age.csv;by-boro.csv;by-poverty.csv;by-race.csv;by-sex.csv;case-hosp-death.csv;data-by-modzcta.csv;deaths;summary.csv;syndromic_data.csv;tests-by-zcta.csv;tests.csv,,modzcta
2020-6-9,2020-6-9 11:24,86af7cbbe4ab178e7d179038da9bd374235f493a,"Update README.md

Added detail on hospitalization sources.",.gitignore;Geography-resources;README.md;boro.csv;boro;by-age.csv;by-boro.csv;by-poverty.csv;by-race.csv;by-sex.csv;case-hosp-death.csv;data-by-modzcta.csv;deaths;summary.csv;syndromic_data.csv;tests-by-zcta.csv;tests.csv,False,modzcta
2020-6-9,2020-6-9 16:37,5ecc5d16eeb6f8202c3457bea892cfe8eea5dab9,"6/9 data upload

Starting with 6/9 data upload, data-by-modzcta.csv includes content that was previously included in the tests-by-zcta.csv file. Moving forward, the tests-by-zcta.csv will no longer be updated.",.gitignore;Geography-resources;README.md;boro.csv;boro;by-age.csv;by-boro.csv;by-poverty.csv;by-race.csv;by-sex.csv;case-hosp-death.csv;data-by-modzcta.csv;deaths;summary.csv;syndromic_data.csv;tests-by-zcta.csv;tests.csv,False,modzcta
2020-6-9,2020-6-9 16:47,a9b750dc903c0bc828e409c4aeee453747a3872a,Update README.md,.gitignore;Geography-resources;README.md;boro.csv;boro;by-age.csv;by-boro.csv;by-poverty.csv;by-race.csv;by-sex.csv;case-hosp-death.csv;data-by-modzcta.csv;deaths;summary.csv;syndromic_data.csv;tests-by-zcta.csv;tests.csv,,modzcta
2020-6-10,2020-6-10 16:50,b820b687f7b032763fbb38b59d79f512dc3971df,6/10 data upload,.gitignore;Geography-resources;README.md;boro.csv;boro;by-age.csv;by-boro.csv;by-poverty.csv;by-race.csv;by-sex.csv;case-hosp-death.csv;data-by-modzcta.csv;deaths;summary.csv;syndromic_data.csv;tests-by-zcta.csv;tests.csv,,modzcta
2020-6-11,2020-6-11 16:54,b6ae2b94fb0f32283201433147a6f07d0aa14815,6/11 data upload,.gitignore;Geography-resources;README.md;boro.csv;boro;by-age.csv;by-boro.csv;by-poverty.csv;by-race.csv;by-sex.csv;case-hosp-death.csv;data-by-modzcta.csv;deaths;summary.csv;syndromic_data.csv;tests-by-zcta.csv;tests.csv,,modzcta
2020-6-12,2020-6-12 16:56,b92f6e5cd8d625fba712128a54da8236694c5941,6/12 data upload,.gitignore;Geography-resources;README.md;boro.csv;boro;by-age.csv;by-boro.csv;by-poverty.csv;by-race.csv;by-sex.csv;case-hosp-death.csv;data-by-modzcta.csv;deaths;summary.csv;syndromic_data.csv;tests-by-zcta.csv;tests.csv,,modzcta
2020-6-13,2020-6-13 16:32,9b7a380c44801db4cf3fdd87fe97747542e20e03,6/13 data upload,.gitignore;Geography-resources;README.md;boro.csv;boro;by-age.csv;by-boro.csv;by-poverty.csv;by-race.csv;by-sex.csv;case-hosp-death.csv;data-by-modzcta.csv;deaths;summary.csv;syndromic_data.csv;tests-by-zcta.csv;tests.csv,,modzcta
2020-6-14,2020-6-14 15:55,9913aec646fd3eb47b9a84afaf4db3f231b0c3a9,6/14 data upload,.gitignore;Geography-resources;README.md;boro.csv;boro;by-age.csv;by-boro.csv;by-poverty.csv;by-race.csv;by-sex.csv;case-hosp-death.csv;data-by-modzcta.csv;deaths;summary.csv;syndromic_data.csv;tests-by-zcta.csv;tests.csv,,modzcta
2020-6-15,2020-6-15 17:27,8ebc7a35f37f2ed2310574ea5b2e4047163c8265,6/15 data upload,.gitignore;Geography-resources;README.md;boro.csv;boro;by-age.csv;by-boro.csv;by-poverty.csv;by-race.csv;by-sex.csv;case-hosp-death.csv;data-by-modzcta.csv;deaths;summary.csv;syndromic_data.csv;tests-by-zcta.csv;tests.csv,,modzcta
2020-6-16,2020-6-16 16:53,a86f0bf54cf761a0756e99d24fd037c04cb0a2ec,6/16 data upload,.gitignore;Geography-resources;README.md;boro.csv;boro;by-age.csv;by-boro.csv;by-poverty.csv;by-race.csv;by-sex.csv;case-hosp-death.csv;data-by-modzcta.csv;deaths;summary.csv;syndromic_data.csv;tests-by-zcta.csv;tests.csv,,modzcta
2020-6-17,2020-6-17 17:10,9139cf24bd5501cbdff732f4738930ebf2d21ee4,6/17 data upload,.gitignore;Geography-resources;README.md;boro.csv;boro;by-age.csv;by-boro.csv;by-poverty.csv;by-race.csv;by-sex.csv;case-hosp-death.csv;data-by-modzcta.csv;deaths;summary.csv;syndromic_data.csv;tests-by-zcta.csv;tests.csv,,modzcta
2020-6-18,2020-6-18 16:51,ef7b0a53f3f2007fbc98d201a0bec962af06af42,6/18 data upload,.gitignore;Geography-resources;README.md;boro.csv;boro;by-age.csv;by-boro.csv;by-poverty.csv;by-race.csv;by-sex.csv;case-hosp-death.csv;data-by-modzcta.csv;deaths;summary.csv;syndromic_data.csv;tests-by-zcta.csv;tests.csv,,modzcta
2020-6-19,2020-6-19 16:54,7e6195efe0a081ecdf33a7f2ec003d9230268c12,6/19 data upload,.gitignore;Geography-resources;README.md;boro.csv;boro;by-age.csv;by-boro.csv;by-poverty.csv;by-race.csv;by-sex.csv;case-hosp-death.csv;data-by-modzcta.csv;deaths;summary.csv;syndromic_data.csv;tests-by-zcta.csv;tests.csv,,modzcta
2020-6-20,2020-6-20 17:02,1e719a7f7e0db540be277d2f6cf18badc3088ee9,Data upload for 6/20,.gitignore;Geography-resources;README.md;boro.csv;boro;by-age.csv;by-boro.csv;by-poverty.csv;by-race.csv;by-sex.csv;case-hosp-death.csv;data-by-modzcta.csv;deaths;summary.csv;syndromic_data.csv;tests-by-zcta.csv;tests.csv,,modzcta
2020-6-21,2020-6-21 17:24,deac492572f142ff768b0f377798512b7d71319a,6/21 data update,.gitignore;Geography-resources;README.md;boro.csv;boro;by-age.csv;by-boro.csv;by-poverty.csv;by-race.csv;by-sex.csv;case-hosp-death.csv;data-by-modzcta.csv;deaths;summary.csv;syndromic_data.csv;tests-by-zcta.csv;tests.csv,,modzcta
2020-6-22,2020-6-22 17:00,cc87cd44bbae0b365e7ec83d25f9ad5bc6b72778,6/22 data upload,.gitignore;Geography-resources;README.md;boro.csv;boro;by-age.csv;by-boro.csv;by-poverty.csv;by-race.csv;by-sex.csv;case-hosp-death.csv;data-by-modzcta.csv;deaths;summary.csv;syndromic_data.csv;tests-by-zcta.csv;tests.csv,,modzcta
2020-6-23,2020-6-23 16:53,cf508e8fe08ddff44a847c1b54209c598b88c913,6/23 data upload,.gitignore;Geography-resources;README.md;boro.csv;boro;by-age.csv;by-boro.csv;by-poverty.csv;by-race.csv;by-sex.csv;case-hosp-death.csv;data-by-modzcta.csv;deaths;summary.csv;syndromic_data.csv;tests-by-zcta.csv;tests.csv,,modzcta
2020-6-24,2020-6-24 16:57,be46b4e48653c29fab890473672cd7d7e0c7e59c,"Add files via upload

Due to improvements in address information, data cleaning, and classification procedures on records of people who have died from COVID-19, today's data upload includes changes to values for cumulative deaths by geography, and to counts of death by date of death.",.gitignore;Geography-resources;README.md;boro.csv;boro;by-age.csv;by-boro.csv;by-poverty.csv;by-race.csv;by-sex.csv;case-hosp-death.csv;data-by-modzcta.csv;deaths;summary.csv;syndromic_data.csv;tests-by-zcta.csv;tests.csv,,modzcta
2020-6-25,2020-6-25 16:59,296486db8a787e8da20e73bae33f7705e01fbb6b,6/25 data upload,.gitignore;Geography-resources;README.md;boro.csv;boro;by-age.csv;by-boro.csv;by-poverty.csv;by-race.csv;by-sex.csv;case-hosp-death.csv;data-by-modzcta.csv;deaths;summary.csv;syndromic_data.csv;tests-by-zcta.csv;tests.csv,,modzcta
2020-6-26,2020-6-26 16:56,7e1c437a15155923cdd3661efe3d363feb934be0,6/26 data upload,.gitignore;Geography-resources;README.md;boro.csv;boro;by-age.csv;by-boro.csv;by-poverty.csv;by-race.csv;by-sex.csv;case-hosp-death.csv;data-by-modzcta.csv;deaths;summary.csv;syndromic_data.csv;tests-by-zcta.csv;tests.csv,,modzcta
2020-6-27,2020-6-27 17:33,5d87847b9fd6da73ff5c1ba03dada0b624b60744,6/27 data upload,.gitignore;Geography-resources;README.md;boro.csv;boro;by-age.csv;by-boro.csv;by-poverty.csv;by-race.csv;by-sex.csv;case-hosp-death.csv;data-by-modzcta.csv;deaths;summary.csv;syndromic_data.csv;tests-by-zcta.csv;tests.csv,,modzcta
2020-6-28,2020-6-28 16:56,f78cda145befd762b6644b2f57fa47bbc9ce92e3,6/28 data upload,.gitignore;Geography-resources;README.md;boro.csv;boro;by-age.csv;by-boro.csv;by-poverty.csv;by-race.csv;by-sex.csv;case-hosp-death.csv;data-by-modzcta.csv;deaths;summary.csv;syndromic_data.csv;tests-by-zcta.csv;tests.csv,,modzcta
