"","long","lat","order","hole","piece","group","id","ZCTA5CE10","AFFGEOID10","GEOID10","ALAND10","AWATER10","region","value","ZCTA","MODZCTA","Neighborhood","Borough","COVID_CASE_COUNT","COVID_CASE_RATE","POP_DENOMINATOR","COVID_DEATH_COUNT","COVID_DEATH_RATE","PERCENT_POSITIVE","total_population","percent_female","percent_unemployed","median_income","poverty_rate","percent_uninsured","percent_public_health_insurance","percent_private_health_insurance","home_ownership","renter_occupied","single_mom","single_dad","home_median_value","high_school_completion","college_graduates","percent_with_Internet","percent_white","median_age","percent_black","percent_hispanic_latino","percent_receiving_public_assistance","percent_in_mgmt_art_sci","percent_spending_35_percent_rent","median_rent","percent_asian","percent_non_citizens","percent_with_disability","crowding"
"1291",-74.196027,40.631563,582009,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1292",-74.197,40.632282,582010,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1293",-74.196699,40.631877,582011,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1294",-74.194969,40.63096,582012,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1295",-74.192828,40.630948,582013,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1296",-74.192251,40.628807,582014,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1297",-74.190463,40.628873,582015,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1298",-74.189418,40.630652,582016,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1299",-74.188206,40.629021,582017,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1300",-74.185423,40.628664,582018,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1301",-74.184815,40.627508,582019,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1302",-74.183777,40.628312,582020,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1303",-74.17767,40.625066,582021,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1304",-74.176328,40.623776,582022,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1305",-74.176653,40.620752,582023,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1306",-74.178373,40.615815,582024,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1307",-74.18031,40.612185,582025,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1308",-74.178894,40.613568,582026,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1309",-74.176157,40.617796,582027,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1310",-74.174232,40.619546,582028,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1311",-74.168725,40.621209,582029,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1312",-74.164704,40.619632,582030,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1313",-74.164985,40.621619,582031,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1314",-74.162461,40.622179,582032,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1315",-74.151541,40.621202,582033,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1316",-74.149484,40.622911,582034,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1317",-74.148768,40.625104,582035,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1318",-74.14612,40.62493,582036,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1319",-74.147814,40.622028,582037,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1320",-74.151945,40.617529,582038,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1321",-74.147932,40.621336,582039,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1322",-74.146608,40.62029,582040,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1323",-74.144971,40.620226,582041,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1324",-74.14529,40.61855,582042,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1325",-74.146886,40.618543,582043,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1326",-74.14732,40.617075,582044,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1327",-74.141617,40.616522,582045,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1328",-74.141353,40.619774,582046,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1329",-74.141679,40.621627,582047,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1330",-74.136662,40.621514,582048,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1331",-74.136394,40.623467,582049,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1332",-74.134011,40.622143,582050,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1333",-74.132258,40.622776,582051,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1334",-74.131907,40.621654,582052,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1335",-74.130409,40.621771,582053,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1336",-74.13061,40.623495,582054,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1337",-74.124516,40.623029,582055,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1338",-74.124697,40.623681,582056,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1339",-74.122044,40.624184,582057,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1340",-74.119669,40.621745,582058,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1341",-74.117935,40.617845,582059,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1342",-74.114704,40.618075,582060,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1343",-74.113593,40.611697,582061,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1344",-74.111184,40.610425,582062,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1345",-74.110062,40.610182,582063,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1346",-74.110658,40.605932,582064,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1347",-74.113113,40.604249,582065,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1348",-74.114871,40.602137,582066,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1349",-74.116844,40.601895,582067,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
"1350",-74.116641,40.599062,582068,FALSE,"1","13945.1","13945","10314","8600000US10314","10314",35493601,1668620,"10314","[85,887 to 109,037)","10314","10314","Bloomfield/Freshkills Park","Staten Island",2603,2865.66,90834.29,181,199.26,28.67,90761,51.8,4.5,86742,7.4,4.3,32.2,73.9,74.4,25.6,4.5,1.4,485300,90,33.8,85,73.1,40.8,4.2,15.1,2.7,41,40.5,1401,16.6,27.9,9.9,4.90000000000001
